Term,CourseID,Course,Subject,CourseDescr,MaxUnits,AcadCareer,Component,AcadGroup,TotalCapacity,EnrlTotal,WLCapacity,WLTotal,TotalSections
2172,105221,ECON 191,ECON,TOPIC ECON RESEARCH,4.00,UGRD,LEC,CLS,75,56,15,0,1
2178,105221,ECON 191,ECON,TOPIC ECON RESEARCH,4.00,UGRD,LEC,CLS,120,116,50,0,1
2182,105221,ECON 191,ECON,TOPIC ECON RESEARCH,4.00,UGRD,LEC,CLS,150,82,20,0,1
2168,105222,ECON 196,ECON,TOPICS IN ECONOMICS,4.00,UGRD,LEC,CLS,100,33,20,0,1
2172,105222,ECON 196,ECON,TOPICS IN ECONOMICS,4.00,UGRD,LEC,CLS,0,0,0,0,1
2178,105222,ECON 196,ECON,TOPICS IN ECONOMICS,4.00,UGRD,LEC,CLS,100,0,20,0,1
2182,105222,ECON 196,ECON,TOPICS IN ECONOMICS,4.00,UGRD,LEC,CLS,0,0,0,0,1
2168,105223,ECON 197,ECON,FIELD STUDY,4.00,UGRD,IND,CLS,108,10,69,0,17
2172,105223,ECON 197,ECON,FIELD STUDY,4.00,UGRD,IND,CLS,121,7,83,0,13
2175,105223,ECON 197,ECON,FIELD STUDY,4.00,UGRD,IND,CLS,340,34,250,0,26
2178,105223,ECON 197,ECON,FIELD STUDY,4.00,UGRD,IND,CLS,108,11,69,0,17
2182,105223,ECON 197,ECON,FIELD STUDY,4.00,UGRD,IND,CLS,121,8,83,0,13
2185,105223,ECON 197,ECON,FIELD STUDY,4.00,UGRD,IND,CLS,340,19,250,0,26
2168,105224,ECON 198,ECON,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,483,37,437,0,14
2172,105224,ECON 198,ECON,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,204,38,204,0,9
2178,105224,ECON 198,ECON,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,483,35,437,0,14
2182,105224,ECON 198,ECON,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,221,51,199,0,9
2168,105225,ECON 199,ECON,SUPERV INDEP STUDY,4.00,UGRD,IND,CLS,209,39,65,0,20
2172,105225,ECON 199,ECON,SUPERV INDEP STUDY,4.00,UGRD,IND,CLS,122,33,101,0,18
2175,105225,ECON 199,ECON,SUPERV INDEP STUDY,4.00,UGRD,IND,CLS,30,4,30,0,6
2178,105225,ECON 199,ECON,SUPERV INDEP STUDY,4.00,UGRD,IND,CLS,112,55,65,0,20
2182,105225,ECON 199,ECON,SUPERV INDEP STUDY,4.00,UGRD,IND,CLS,133,70,101,0,20
2185,105225,ECON 199,ECON,SUPERV INDEP STUDY,4.00,UGRD,IND,CLS,30,0,30,0,6
2172,105226,ECON   2,ECON,INTRO ECON-LECTURE,4.00,UGRD,LEC,CLS,434,424,65,3,1
2182,105226,ECON   2,ECON,INTRO ECON-LECTURE,4.00,UGRD,LEC,CLS,408,408,70,14,1
2168,105230,ECON 201A,ECON,ECONOMIC THEORY,4.00,GRAD,LEC,CLS,68,64,18,0,1
2178,105230,ECON 201A,ECON,ECONOMIC THEORY,4.00,GRAD,LEC,CLS,66,66,20,0,1
2172,105231,ECON 201B,ECON,ECONOMIC THEORY,4.00,GRAD,LEC,CLS,60,56,20,0,1
2182,105231,ECON 201B,ECON,ECONOMIC THEORY,4.00,GRAD,LEC,CLS,60,56,20,0,1
2168,105233,ECON 202A,ECON,MACRO THEORY,4.00,GRAD,LEC,CLS,44,41,15,0,1
2178,105233,ECON 202A,ECON,MACRO THEORY,4.00,GRAD,LEC,CLS,50,51,15,0,1
2172,105234,ECON 202B,ECON,MACRO THEORY,4.00,GRAD,LEC,CLS,40,22,10,0,1
2182,105234,ECON 202B,ECON,MACRO THEORY,4.00,GRAD,LEC,CLS,35,33,10,0,1
2168,105237,ECON 204,ECON,MATH TOOLS FOR ECON,3.00,GRAD,LEC,CLS,40,10,50,0,1
2175,105237,ECON 204,ECON,MATH TOOLS FOR ECON,3.00,GRAD,LEC,CLS,70,28,70,0,1
2178,105237,ECON 204,ECON,MATH TOOLS FOR ECON,3.00,GRAD,LEC,CLS,40,14,50,0,1
2185,105237,ECON 204,ECON,MATH TOOLS FOR ECON,3.00,GRAD,LEC,CLS,70,8,60,0,1
2172,105239,ECON 206,ECON,AGENCY THEORY,3.00,GRAD,LEC,CLS,15,12,15,0,1
2182,105239,ECON 206,ECON,AGENCY THEORY,3.00,GRAD,LEC,CLS,10,7,15,0,1
2168,105242,ECON 208,ECON,MICRO ECON SEMINAR,3.00,GRAD,SEM,CLS,15,7,15,0,1
2172,105242,ECON 208,ECON,MICRO ECON SEMINAR,3.00,GRAD,SEM,CLS,15,7,20,0,1
2178,105242,ECON 208,ECON,MICRO ECON SEMINAR,3.00,GRAD,SEM,CLS,15,9,10,0,1
2182,105242,ECON 208,ECON,MICRO ECON SEMINAR,3.00,GRAD,SEM,CLS,15,6,20,0,1
2172,105245,ECON 209B,ECON,GAME THEORY,3.00,GRAD,LEC,CLS,5,0,10,0,1
2172,105246,ECON 210A,ECON,INTRO ECON HISTORY,3.00,GRAD,LEC,CLS,30,22,40,0,1
2182,105246,ECON 210A,ECON,INTRO ECON HISTORY,3.00,GRAD,LEC,CLS,40,31,40,0,1
2172,105247,ECON 210B,ECON,EUR ECON HIST TOPIC,3.00,GRAD,LEC,CLS,10,1,5,0,1
2182,105247,ECON 210B,ECON,EUR ECON HIST TOPIC,3.00,GRAD,LEC,CLS,10,0,5,0,1
2168,105248,ECON 210C,ECON,AMER ECON HIST TPCS,3.00,GRAD,LEC,CLS,15,3,8,0,1
2178,105248,ECON 210C,ECON,AMER ECON HIST TPCS,3.00,GRAD,LEC,CLS,5,0,8,0,1
2168,105250,ECON 211,ECON,ECON HIST SEM,3.00,GRAD,SEM,CLS,25,4,10,0,1
2172,105250,ECON 211,ECON,ECON HIST SEM,3.00,GRAD,SEM,CLS,10,4,30,0,1
2178,105250,ECON 211,ECON,ECON HIST SEM,3.00,GRAD,SEM,CLS,25,8,10,0,1
2182,105250,ECON 211,ECON,ECON HIST SEM,3.00,GRAD,SEM,CLS,10,7,30,0,1
2168,105251,ECON 215A,ECON,POLITICAL ECONOMICS,3.00,GRAD,LEC,CLS,25,15,10,0,1
2178,105251,ECON 215A,ECON,POLITICAL ECONOMICS,3.00,GRAD,LEC,CLS,20,13,10,0,1
2172,105252,ECON 215B,ECON,POLITICAL ECONOMICS,3.00,GRAD,LEC,CLS,10,0,25,0,1
2182,105252,ECON 215B,ECON,POLITICAL ECONOMICS,3.00,GRAD,LEC,CLS,50,7,10,0,1
2168,105254,ECON 216,ECON,POLIT ECON SEM,3.00,GRAD,SEM,CLS,25,12,10,0,1
2172,105254,ECON 216,ECON,POLIT ECON SEM,3.00,GRAD,SEM,CLS,15,13,25,0,1
2178,105254,ECON 216,ECON,POLIT ECON SEM,3.00,GRAD,SEM,CLS,10,10,10,0,1
2182,105254,ECON 216,ECON,POLIT ECON SEM,3.00,GRAD,SEM,CLS,20,15,25,0,1
2168,105255,ECON 217,ECON,RISK SEMINAR,3.00,GRAD,SEM,CLS,15,5,8,0,1
2172,105255,ECON 217,ECON,RISK SEMINAR,3.00,GRAD,SEM,CLS,10,4,20,0,1
2178,105255,ECON 217,ECON,RISK SEMINAR,3.00,GRAD,SEM,CLS,10,3,8,0,1
2182,105255,ECON 217,ECON,RISK SEMINAR,3.00,GRAD,SEM,CLS,10,3,20,0,1
2168,105256,ECON 218,ECON,SEM IN PSYCH & ECON,3.00,GRAD,SEM,CLS,20,12,15,1,1
2172,105256,ECON 218,ECON,SEM IN PSYCH & ECON,3.00,GRAD,SEM,CLS,15,14,35,0,1
2178,105256,ECON 218,ECON,SEM IN PSYCH & ECON,3.00,GRAD,SEM,CLS,30,12,15,0,1
2182,105256,ECON 218,ECON,SEM IN PSYCH & ECON,3.00,GRAD,SEM,CLS,35,20,35,0,1
2168,105257,ECON 219A,ECON,FOUNDATION PSY/ECON,3.00,GRAD,LEC,CLS,30,16,10,0,1
2172,105257,ECON 219A,ECON,FOUNDATION PSY/ECON,3.00,GRAD,LEC,CLS,0,0,25,0,1
2178,105257,ECON 219A,ECON,FOUNDATION PSY/ECON,3.00,GRAD,LEC,CLS,30,17,10,0,1
2172,105258,ECON 219B,ECON,APPL OF PSYCH&ECON,3.00,GRAD,LEC,CLS,15,13,30,0,1
2182,105258,ECON 219B,ECON,APPL OF PSYCH&ECON,3.00,GRAD,LEC,CLS,25,13,10,0,1
2172,105260,ECON 219D,ECON,EXPERIMENTAL ECON,3.00,GRAD,LEC,CLS,20,0,10,0,1
2172,105261,ECON 220A,ECON,INDUSTRIAL ORG,3.00,GRAD,LEC,CLS,20,19,5,0,1
2182,105261,ECON 220A,ECON,INDUSTRIAL ORG,3.00,GRAD,LEC,CLS,25,15,15,0,1
2168,105262,ECON 220B,ECON,INDUSTRIAL ORG,3.00,GRAD,LEC,CLS,20,14,10,0,1
2178,105262,ECON 220B,ECON,INDUSTRIAL ORG,3.00,GRAD,LEC,CLS,10,7,5,0,1
2172,105263,ECON 220C,ECON,SPEC TOPS IND ORG,3.00,GRAD,LEC,CLS,15,7,20,0,1
2182,105263,ECON 220C,ECON,SPEC TOPS IND ORG,3.00,GRAD,LEC,CLS,15,5,20,0,1
2168,105264,ECON 221,ECON,INDUST ORG SEM,3.00,GRAD,SEM,CLS,20,9,10,0,1
2172,105264,ECON 221,ECON,INDUST ORG SEM,3.00,GRAD,SEM,CLS,15,14,15,0,1
2178,105264,ECON 221,ECON,INDUST ORG SEM,3.00,GRAD,SEM,CLS,15,10,10,0,1
2182,105264,ECON 221,ECON,INDUST ORG SEM,3.00,GRAD,SEM,CLS,15,8,15,0,1
2172,105266,ECON 224,ECON,ECON OF INSTITS,3.00,GRAD,LEC,CLS,15,0,15,0,1
2168,105267,ECON 230A,ECON,PUBLIC ECONOMICS,3.00,GRAD,LEC,CLS,20,11,10,0,1
2178,105267,ECON 230A,ECON,PUBLIC ECONOMICS,3.00,GRAD,LEC,CLS,20,16,10,0,1
2172,105268,ECON 230B,ECON,PUBLIC ECONOMICS,3.00,GRAD,LEC,CLS,35,27,20,0,1
2182,105268,ECON 230B,ECON,PUBLIC ECONOMICS,3.00,GRAD,LEC,CLS,25,16,20,0,1
2168,105270,ECON 231,ECON,PUB SECTOR ECON SEM,3.00,GRAD,SEM,CLS,25,17,10,0,1
2172,105270,ECON 231,ECON,PUB SECTOR ECON SEM,3.00,GRAD,SEM,CLS,20,18,30,0,1
2178,105270,ECON 231,ECON,PUB SECTOR ECON SEM,3.00,GRAD,SEM,CLS,25,15,10,0,1
2182,105270,ECON 231,ECON,PUB SECTOR ECON SEM,3.00,GRAD,SEM,CLS,30,20,5,0,1
2172,105272,ECON 234C,ECON,FIN DECISION-MAKING,3.00,GRAD,LEC,CLS,20,14,25,0,1
2182,105272,ECON 234C,ECON,FIN DECISION-MAKING,3.00,GRAD,LEC,CLS,15,0,25,0,1
2168,105273,ECON 235,ECON,FINANCIAL ECON SEM,3.00,GRAD,SEM,CLS,15,13,5,0,1
2172,105273,ECON 235,ECON,FINANCIAL ECON SEM,3.00,GRAD,SEM,CLS,15,7,25,0,1
2178,105273,ECON 235,ECON,FINANCIAL ECON SEM,3.00,GRAD,SEM,CLS,25,12,5,0,1
2182,105273,ECON 235,ECON,FINANCIAL ECON SEM,3.00,GRAD,SEM,CLS,20,19,25,0,1
2168,105274,ECON 236A,ECON,AGGREGATE ECON,3.00,GRAD,LEC,CLS,15,8,10,0,1
2178,105274,ECON 236A,ECON,AGGREGATE ECON,3.00,GRAD,LEC,CLS,0,0,10,0,1
2172,105275,ECON 236B,ECON,AGGREGATE ECON,3.00,GRAD,LEC,CLS,10,7,20,0,1
2182,105275,ECON 236B,ECON,AGGREGATE ECON,3.00,GRAD,LEC,CLS,25,12,20,0,1
2168,105278,ECON 237,ECON,MACRO/MONEY SEMINAR,3.00,GRAD,SEM,CLS,20,2,10,0,1
2172,105278,ECON 237,ECON,MACRO/MONEY SEMINAR,3.00,GRAD,SEM,CLS,15,3,35,0,1
2178,105278,ECON 237,ECON,MACRO/MONEY SEMINAR,3.00,GRAD,SEM,CLS,25,14,10,0,1
2182,105278,ECON 237,ECON,MACRO/MONEY SEMINAR,3.00,GRAD,SEM,CLS,15,12,35,0,1
2168,105281,ECON 240A,ECON,ECONOMETRICS,5.00,GRAD,LEC,CLS,45,45,15,0,1
2178,105281,ECON 240A,ECON,ECONOMETRICS,5.00,GRAD,LEC,CLS,60,54,15,0,1
2172,105282,ECON 240B,ECON,ECONOMETRICS,4.00,GRAD,LEC,CLS,40,42,10,0,1
2182,105282,ECON 240B,ECON,ECONOMETRICS,4.00,GRAD,LEC,CLS,44,44,20,0,1
2172,105283,ECON 241A,ECON,ECONOMETRICS,4.00,GRAD,LEC,CLS,10,9,5,0,1
2182,105283,ECON 241A,ECON,ECONOMETRICS,4.00,GRAD,LEC,CLS,10,5,5,0,1
2168,105284,ECON 241B,ECON,ECONOMETRICS,4.00,GRAD,LEC,CLS,20,15,10,0,1
2178,105284,ECON 241B,ECON,ECONOMETRICS,4.00,GRAD,LEC,CLS,19,17,5,0,1
2168,105285,ECON 242,ECON,ECONOMETRICS SEM,3.00,GRAD,SEM,CLS,20,3,10,0,1
2172,105285,ECON 242,ECON,ECONOMETRICS SEM,3.00,GRAD,SEM,CLS,5,5,30,0,1
2178,105285,ECON 242,ECON,ECONOMETRICS SEM,3.00,GRAD,SEM,CLS,10,7,5,0,1
2182,105285,ECON 242,ECON,ECONOMETRICS SEM,3.00,GRAD,SEM,CLS,5,3,30,0,1
2168,105287,ECON 244,ECON,APPLIED ECONMETRICS,3.00,GRAD,LEC,CLS,40,28,15,0,1
2178,105287,ECON 244,ECON,APPLIED ECONMETRICS,3.00,GRAD,LEC,CLS,50,32,15,0,1
2168,105288,ECON 250A,ECON,LABOR ECONOMICS,3.00,GRAD,LEC,CLS,30,20,10,1,1
2178,105288,ECON 250A,ECON,LABOR ECONOMICS,3.00,GRAD,LEC,CLS,30,0,0,0,1
2182,105288,ECON 250A,ECON,LABOR ECONOMICS,3.00,GRAD,LEC,CLS,30,15,10,0,1
2172,105289,ECON 250B,ECON,LABOR ECONOMICS,3.00,GRAD,LEC,CLS,30,0,25,0,1
2168,105291,ECON 251,ECON,LABOR ECON SEM,3.00,GRAD,SEM,CLS,25,20,10,0,1
2172,105291,ECON 251,ECON,LABOR ECON SEM,3.00,GRAD,SEM,CLS,25,25,30,0,1
2178,105291,ECON 251,ECON,LABOR ECON SEM,3.00,GRAD,SEM,CLS,35,26,10,0,1
2182,105291,ECON 251,ECON,LABOR ECON SEM,3.00,GRAD,SEM,CLS,50,29,30,0,1
2168,105296,ECON 260A,ECON,COMP ECONOMICS,3.00,GRAD,LEC,CLS,25,8,10,0,1
2178,105296,ECON 260A,ECON,COMP ECONOMICS,3.00,GRAD,LEC,CLS,10,9,5,0,1
2172,105301,ECON 270B,ECON,DEVELOP ECONOMICS,3.00,GRAD,LEC,CLS,25,19,35,0,1
2182,105301,ECON 270B,ECON,DEVELOP ECONOMICS,3.00,GRAD,LEC,CLS,30,25,25,0,1
2172,105302,ECON 270C,ECON,DEVELOP ECONOMICS,3.00,GRAD,LEC,CLS,20,13,21,0,1
2182,105302,ECON 270C,ECON,DEVELOP ECONOMICS,3.00,GRAD,LEC,CLS,20,0,21,0,1
2168,105304,ECON 271,ECON,DEV ECON SEMINAR,3.00,GRAD,SEM,CLS,30,17,10,0,1
2172,105304,ECON 271,ECON,DEV ECON SEMINAR,3.00,GRAD,SEM,CLS,20,18,33,0,1
2178,105304,ECON 271,ECON,DEV ECON SEMINAR,3.00,GRAD,SEM,CLS,30,21,10,0,1
2182,105304,ECON 271,ECON,DEV ECON SEMINAR,3.00,GRAD,SEM,CLS,30,20,30,0,1
2172,105305,ECON 274,ECON,POVERTY IMPACT EVAL,4.00,GRAD,LEC,CLS,30,0,30,0,1
2168,105308,ECON 280A,ECON,INTERNATIONAL ECON,3.00,GRAD,LEC,CLS,15,8,5,0,1
2178,105308,ECON 280A,ECON,INTERNATIONAL ECON,3.00,GRAD,LEC,CLS,15,6,5,0,1
2168,105309,ECON 280B,ECON,INTERNATIONAL ECON,3.00,GRAD,LEC,CLS,15,10,5,0,1
2178,105309,ECON 280B,ECON,INTERNATIONAL ECON,3.00,GRAD,LEC,CLS,15,11,5,0,1
2172,105310,ECON 280C,ECON,INTERNATIONAL ECON,3.00,GRAD,LEC,CLS,10,10,15,0,1
2182,105310,ECON 280C,ECON,INTERNATIONAL ECON,3.00,GRAD,LEC,CLS,25,6,15,0,1
2172,105311,ECON 280D,ECON,SPEC TOPICS--INT'L,3.00,GRAD,LEC,CLS,15,9,10,0,1
2182,105311,ECON 280D,ECON,SPEC TOPICS--INT'L,3.00,GRAD,LEC,CLS,15,5,10,0,1
2168,105312,ECON 281,ECON,INTERNATL SEM,3.00,GRAD,SEM,CLS,25,3,10,0,1
2172,105312,ECON 281,ECON,INTERNATL SEM,3.00,GRAD,SEM,CLS,10,1,25,0,1
2178,105312,ECON 281,ECON,INTERNATL SEM,3.00,GRAD,SEM,CLS,25,7,10,0,1
2182,105312,ECON 281,ECON,INTERNATL SEM,3.00,GRAD,SEM,CLS,10,9,25,0,1
2168,105314,ECON 291,ECON,DEPARTMENTAL SEM,1.00,GRAD,SEM,CLS,47,6,32,0,2
2172,105314,ECON 291,ECON,DEPARTMENTAL SEM,1.00,GRAD,SEM,CLS,5,4,30,0,1
2178,105314,ECON 291,ECON,DEPARTMENTAL SEM,1.00,GRAD,SEM,CLS,25,10,10,0,2
2182,105314,ECON 291,ECON,DEPARTMENTAL SEM,1.00,GRAD,SEM,CLS,25,6,30,0,1
2168,105315,ECON 295,ECON,RESEARCH SURVEY,1.00,GRAD,SEM,CLS,20,19,10,0,1
2172,105315,ECON 295,ECON,RESEARCH SURVEY,1.00,GRAD,SEM,CLS,25,7,32,0,1
2178,105315,ECON 295,ECON,RESEARCH SURVEY,1.00,GRAD,SEM,CLS,35,29,10,0,1
2182,105315,ECON 295,ECON,RESEARCH SURVEY,1.00,GRAD,SEM,CLS,35,29,5,0,1
2168,105317,ECON 298,ECON,DIR GROUP STUDY,4.00,GRAD,IND,CLS,120,0,120,0,15
2172,105317,ECON 298,ECON,DIR GROUP STUDY,4.00,GRAD,IND,CLS,192,19,191,0,14
2178,105317,ECON 298,ECON,DIR GROUP STUDY,4.00,GRAD,IND,CLS,120,0,120,0,15
2182,105317,ECON 298,ECON,DIR GROUP STUDY,4.00,GRAD,IND,CLS,192,19,191,0,14
2168,105318,ECON 299,ECON,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,224,58,0,0,41
2172,105318,ECON 299,ECON,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,229,56,230,0,42
2175,105318,ECON 299,ECON,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,135,4,135,0,27
2178,105318,ECON 299,ECON,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,232,55,0,0,41
2182,105318,ECON 299,ECON,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,234,51,229,0,42
2185,105318,ECON 299,ECON,INDEPENDENT STUDY,12.00,GRAD,IND,CLS,135,4,135,0,27
2168,105320,ECON 301,ECON,GSI PRACTICUM,4.00,GRAD,SEM,CLS,50,19,10,0,1
2172,105320,ECON 301,ECON,GSI PRACTICUM,4.00,GRAD,SEM,CLS,50,18,10,0,1
2178,105320,ECON 301,ECON,GSI PRACTICUM,4.00,GRAD,SEM,CLS,50,14,10,0,1
2182,105320,ECON 301,ECON,GSI PRACTICUM,4.00,GRAD,SEM,CLS,50,9,10,0,1
2168,105321,ECON 375,ECON,GSI PEDAGOGY WKSHP,4.00,GRAD,SEM,CLS,60,40,10,0,1
2178,105321,ECON 375,ECON,GSI PEDAGOGY WKSHP,4.00,GRAD,SEM,CLS,75,37,10,0,1
2182,105321,ECON 375,ECON,GSI PEDAGOGY WKSHP,4.00,GRAD,SEM,CLS,75,27,0,0,1
2168,105322,ECON 602,ECON,INDIVIDUAL STUDY,8.00,GRAD,IND,CLS,247,11,0,0,25
2172,105322,ECON 602,ECON,INDIVIDUAL STUDY,8.00,GRAD,IND,CLS,142,11,141,0,29
2178,105322,ECON 602,ECON,INDIVIDUAL STUDY,8.00,GRAD,IND,CLS,251,7,0,0,25
2182,105322,ECON 602,ECON,INDIVIDUAL STUDY,8.00,GRAD,IND,CLS,142,8,141,0,29
2172,105324,ECON  84,ECON,SOPHOMORE SEMINAR,2.00,UGRD,SEM,CLS,25,17,10,0,1
2182,105324,ECON  84,ECON,SOPHOMORE SEMINAR,2.00,UGRD,SEM,CLS,25,15,10,0,1
2168,105326,ECON  98,ECON,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,27,12,12,0,3
2172,105326,ECON  98,ECON,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,50,0,50,0,3
2178,105326,ECON  98,ECON,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,20,0,5,0,2
2182,105326,ECON  98,ECON,DIRECTED GROUP STDY,4.00,UGRD,GRP,CLS,50,0,50,0,3
2168,105328,ECON    H195A,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,30,25,5,0,1
2172,105328,ECON    H195A,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,21,0,10,0,2
2175,105328,ECON    H195A,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,21,0,21,0,2
2178,105328,ECON    H195A,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,30,23,5,0,1
2185,105328,ECON    H195A,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,11,0,11,0,1
2168,105330,ECON    H195B,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,31,14,0,0,15
2172,105330,ECON    H195B,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,197,33,181,0,35
2175,105330,ECON    H195B,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,60,0,60,0,6
2178,105330,ECON    H195B,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,23,7,0,0,7
2182,105330,ECON    H195B,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,214,66,181,0,40
2185,105330,ECON    H195B,ECON,SR HONORS THESIS,3.00,UGRD,IND,CLS,50,0,50,0,5
2175,105332,ECON    N110,ECON,GAME THEORY SOC SCI,4.00,UGRD,LEC,CLS,100,99,25,0,1
2185,105332,ECON    N110,ECON,GAME THEORY SOC SCI,4.00,UGRD,LEC,CLS,100,0,25,0,1
2175,105339,ECON    N171,ECON,ECONOMIC DEVELOP,4.00,UGRD,LEC,CLS,50,0,20,0,1
2175,105341,ECON    N181,ECON,INTERNAT'L TRADE,4.00,UGRD,LEC,CLS,70,54,20,0,1
2185,105341,ECON    N181,ECON,INTERNAT'L TRADE,4.00,UGRD,LEC,CLS,70,36,20,0,1
2175,105342,ECON    N299,ECON,INDEPENDENT STUDY,4.50,GRAD,IND,CLS,160,2,160,0,32
2185,105342,ECON    N299,ECON,INDEPENDENT STUDY,4.50,GRAD,IND,CLS,160,0,160,0,32
2175,105343,ECON    N602,ECON,INDIVIDUAL STUDY,4.00,GRAD,IND,CLS,90,1,90,0,18
2185,105343,ECON    N602,ECON,INDIVIDUAL STUDY,4.00,GRAD,IND,CLS,90,0,90,0,18
2172,105539,EDUC 114A,EDUC,EARLY DEVELOP/EDUC,4.00,UGRD,LEC,GSE,43,36,10,0,1
2182,105539,EDUC 114A,EDUC,EARLY DEVELOP/EDUC,4.00,UGRD,LEC,GSE,43,39,10,0,1
2168,105545,EDUC 130,EDUC,KNOW LEARN MATH SCI,3.00,UGRD,LEC,GSE,38,37,10,0,1
2172,105545,EDUC 130,EDUC,KNOW LEARN MATH SCI,3.00,UGRD,LEC,GSE,40,38,5,0,1
2175,105545,EDUC 130,EDUC,KNOW LEARN MATH SCI,3.00,UGRD,LEC,GSE,30,19,10,0,1
2178,105545,EDUC 130,EDUC,KNOW LEARN MATH SCI,3.00,UGRD,LEC,GSE,38,39,10,0,1
2182,105545,EDUC 130,EDUC,KNOW LEARN MATH SCI,3.00,UGRD,LEC,GSE,40,38,5,0,1
2185,105545,EDUC 130,EDUC,KNOW LEARN MATH SCI,3.00,UGRD,LEC,GSE,35,18,10,0,1
2168,105547,EDUC 131AC,EDUC,SCI AND MATH EQUITY,3.00,UGRD,SEM,GSE,38,29,10,0,1
2172,105547,EDUC 131AC,EDUC,SCI AND MATH EQUITY,3.00,UGRD,SEM,GSE,40,30,5,0,1
2178,105547,EDUC 131AC,EDUC,SCI AND MATH EQUITY,3.00,UGRD,SEM,GSE,40,40,10,0,1
2182,105547,EDUC 131AC,EDUC,SCI AND MATH EQUITY,3.00,UGRD,SEM,GSE,40,31,5,0,1
2168,105550,EDUC 140AC,EDUC,ART OF MAKING MEAN,4.00,UGRD,LEC,GSE,110,108,0,0,1
2172,105550,EDUC 140AC,EDUC,ART OF MAKING MEAN,4.00,UGRD,LEC,GSE,77,65,15,0,3
2178,105550,EDUC 140AC,EDUC,ART OF MAKING MEAN,4.00,UGRD,LEC,GSE,119,39,15,0,3
2182,105550,EDUC 140AC,EDUC,ART OF MAKING MEAN,4.00,UGRD,LEC,GSE,105,96,15,0,3
2175,105555,EDUC 149,EDUC,TEACH LANG ARTS,2.00,UGRD,LEC,GSE,30,18,10,0,1
2185,105555,EDUC 149,EDUC,TEACH LANG ARTS,2.00,UGRD,LEC,GSE,30,0,10,0,1
2168,105557,EDUC 158,EDUC,TEACH READING K-8,3.00,UGRD,LEC,GSE,29,22,10,0,1
2178,105557,EDUC 158,EDUC,TEACH READING K-8,3.00,UGRD,LEC,GSE,19,18,10,0,1
2172,105558,EDUC 160,EDUC,SOC STUDIES METHODS,2.00,UGRD,LEC,GSE,23,22,20,0,1
2182,105558,EDUC 160,EDUC,SOC STUDIES METHODS,2.00,UGRD,LEC,GSE,23,19,20,0,1
2168,105559,EDUC 162A,EDUC,TEACHERS' WORK,3.00,UGRD,LEC,GSE,10,8,0,0,1
2172,105566,EDUC 182AC,EDUC,POL EDUC INEQUALITY,4.00,UGRD,LEC,GSE,200,199,40,0,1
2172,105567,EDUC 183,EDUC,HIGH SCHOOL IN AMER,3.00,UGRD,LEC,GSE,80,76,5,0,1
2182,105567,EDUC 183,EDUC,HIGH SCHOOL IN AMER,3.00,UGRD,LEC,GSE,81,75,0,0,1
2168,105574,EDUC 188,EDUC,LATINAS/OS AND ED,3.00,UGRD,LEC,GSE,37,35,2,2,1
2178,105574,EDUC 188,EDUC,LATINAS/OS AND ED,3.00,UGRD,LEC,GSE,25,25,6,0,1
2172,105575,EDUC 188B,EDUC,NATIVE AMER EDUC,3.00,UGRD,LEC,GSE,25,22,5,0,1
2182,105575,EDUC 188B,EDUC,NATIVE AMER EDUC,3.00,UGRD,LEC,GSE,25,20,5,0,1
2168,105600,EDUC 195B,EDUC,SPECIAL TOPICS,4.00,UGRD,SEM,GSE,30,30,1,1,1
2172,105600,EDUC 195B,EDUC,SPECIAL TOPICS,4.00,UGRD,SEM,GSE,30,25,5,0,1
2178,105600,EDUC 195B,EDUC,SPECIAL TOPICS,4.00,UGRD,SEM,GSE,12,0,5,0,1
2168,105606,EDUC 197,EDUC,FIELD STUDY,4.00,UGRD,FLD,GSE,644,239,591,0,16
2172,105606,EDUC 197,EDUC,FIELD STUDY,4.00,UGRD,FLD,GSE,480,215,437,0,14
2175,105606,EDUC 197,EDUC,FIELD STUDY,4.00,UGRD,FLD,GSE,70,24,70,0,2
2178,105606,EDUC 197,EDUC,FIELD STUDY,4.00,UGRD,FLD,GSE,424,145,481,0,14
