CourseID,Term,TotalAttempts
103637,2178,90
103639,2168,117
103639,2178,64
103640,2172,193
103640,2182,224
103654,2168,40
103654,2178,62
103655,2172,39
103655,2182,49
103657,2172,52
103657,2182,83
103658,2168,114
103658,2178,146
103661,2168,39
103661,2178,84
103662,2172,91
103665,2168,35
103665,2178,30
103669,2168,62
103669,2178,78
103670,2172,45
103670,2182,35
103671,2172,42
103671,2182,36
103673,2168,58
103673,2178,75
103675,2172,39
103675,2182,34
103678,2168,29
103678,2178,36
103684,2172,13
103688,2168,65
103688,2172,48
103688,2178,89
103688,2182,25
103694,2182,7
103697,2172,36
103697,2178,103
103697,2182,98
103717,2168,115
103717,2178,123
103718,2172,116
103718,2182,145
103719,2168,34
103719,2172,11
103719,2175,17
103719,2178,17
103719,2182,15
103720,2168,159
103720,2172,123
103720,2178,206
103720,2182,144
103721,2168,388
103721,2172,329
103721,2175,30
103721,2178,387
103721,2182,334
103722,2168,43
103722,2172,29
103722,2178,35
103722,2182,31
103724,2168,198
103724,2172,93
103724,2178,219
103724,2182,86
103725,2168,3
103725,2172,4
103725,2182,5
103726,2168,2
103726,2172,3
103727,2168,246
103727,2178,255
103731,2168,252
103731,2178,164
103732,2168,135
103732,2172,142
103732,2178,66
103732,2182,129
103733,2168,184
103733,2172,196
103733,2178,249
103733,2182,267
103734,2168,9
103734,2172,12
103734,2178,4
103734,2182,2
103736,2168,9
103736,2172,23
103736,2175,5
103736,2178,35
103736,2182,12
103753,2168,915
103753,2175,59
103753,2178,705
103754,2172,507
103754,2175,73
103754,2182,516
103763,2168,213
103763,2172,44
103763,2178,154
103763,2182,39
103767,2172,315
103768,2168,65
103768,2182,90
103769,2168,148
103769,2178,174
103770,2172,159
103770,2182,110
103772,2172,51
103781,2182,34
103786,2172,100
103789,2182,27
103790,2175,2
103791,2168,8
103792,2178,29
103793,2182,13
103794,2168,16
103795,2172,13
103796,2178,20
103804,2168,22
103804,2178,30
103806,2172,17
103821,2172,13
103821,2182,25
103828,2168,17
103840,2172,21
103866,2168,18
103866,2172,16
103866,2178,24
103866,2182,19
103867,2168,101
103867,2172,68
103867,2182,38
103874,2168,11
103874,2182,12
103876,2172,7
103877,2168,13
103877,2172,18
103877,2178,3
103879,2172,898
103879,2182,922
103883,2172,3
103884,2178,1
103886,2168,9
103886,2172,15
103886,2178,14
103886,2182,14
103887,2182,47
103888,2172,223
103888,2175,9
103889,2168,589
103889,2178,513
103890,2168,11
103890,2178,11
103895,2172,95
103919,2172,1
103919,2182,2
103927,2175,4
103929,2175,58
103930,2168,403
103930,2178,699
103940,2168,70
103940,2178,95
103942,2182,14
103943,2168,10
103943,2178,9
103944,2172,15
103944,2182,4
103945,2168,24
103945,2172,1
103945,2175,3
103945,2182,1
103946,2175,1
103947,2168,55
103947,2178,107
103954,2168,3215
103954,2172,3510
103954,2182,3602
103956,2168,1683
103956,2178,2
103956,2182,1486
103957,2168,253
103957,2178,353
103957,2182,155
103958,2168,410
103958,2172,511
103958,2178,208
103958,2182,137
103959,2168,7
103959,2172,2
103959,2178,6
103967,2168,7
103967,2172,4
103967,2178,11
103967,2182,2
103968,2168,1
103968,2172,2
103968,2178,1
103969,2175,1071
103970,2168,146
103970,2172,149
103970,2178,137
103970,2182,93
103972,2168,351
103972,2172,295
103972,2178,327
103972,2182,206
103973,2172,63
103973,2182,78
103974,2168,93
103974,2178,71
103975,2172,94
103975,2182,67
103977,2172,58
103977,2182,64
103979,2172,103
103979,2182,124
103980,2168,92
103980,2178,103
103981,2168,108
103982,2168,73
103982,2178,66
103987,2172,37
103987,2182,53
103988,2172,113
103990,2172,69
103994,2168,1
103994,2182,1
103996,2168,11
103997,2168,190
103997,2172,160
103997,2178,160
103997,2182,141
104004,2168,35
104004,2178,37
104006,2172,81
104006,2182,102
104008,2175,157
104009,2175,85
104010,2175,63
104012,2175,40
104013,2175,134
104014,2175,53
104015,2175,31
104016,2175,65
104017,2175,46
104019,2175,104
104020,2175,27
104022,2175,165
104023,2175,105
104025,2175,95
104028,2175,103
104029,2175,165
104031,2175,86
104033,2175,177
104034,2175,58
104035,2168,23
104035,2172,26
104035,2175,74
104035,2178,70
104035,2182,25
104037,2175,194
104038,2175,160
104039,2175,9
104041,2175,143
104042,2175,57
104046,2175,81
104047,2175,24
104050,2175,143
104051,2175,92
104054,2175,69
104055,2175,72
104057,2175,59
104060,2172,2
104060,2178,1
104060,2182,7
104063,2175,1
104065,2168,1219
104065,2172,398
104065,2175,35
104065,2178,1506
104065,2182,1272
104066,2175,11
104066,2182,118
104067,2168,652
104067,2172,721
104067,2178,1421
104067,2182,833
104071,2168,1
104073,2175,139
104079,2168,95
104079,2172,57
104079,2178,93
104079,2182,74
104080,2168,28
104080,2178,36
104081,2172,16
104081,2182,21
104089,2172,71
104090,2172,29
104091,2178,48
104093,2168,39
104093,2178,47
104099,2172,48
104099,2182,103
104102,2168,64
104102,2172,73
104102,2178,52
104102,2182,87
104105,2168,121
104105,2172,11
104105,2178,53
104105,2182,24
104106,2168,18
104106,2172,46
104106,2178,32
104106,2182,44
104107,2168,2
104107,2178,9
104107,2182,3
104110,2168,130
104110,2172,35
104110,2178,271
104110,2182,84
104111,2168,26
104111,2182,12
104112,2168,8
104112,2178,7
104115,2182,6
104119,2172,3
104119,2178,3
104119,2182,4
104120,2168,6
104120,2172,12
104121,2172,13
104121,2182,5
104123,2168,12
104125,2178,49
104126,2182,33
104130,2172,34
104131,2168,25
104131,2178,3
104134,2172,16
104134,2182,56
104137,2168,22
104137,2172,14
104139,2178,9
104141,2168,15
104141,2172,24
104154,2168,31
104154,2178,4
104154,2182,6
104155,2168,40
104155,2172,32
104155,2175,2
104155,2178,39
104155,2182,39
104160,2168,42
104160,2172,23
104160,2178,26
104160,2182,24
104171,2168,71
104171,2178,18
104172,2168,1
104206,2175,12
104206,2178,89
104210,2172,64
104210,2178,203
104213,2168,270
104213,2172,179
104213,2178,563
104213,2182,385
104214,2172,1
104214,2178,3
104214,2182,6
104215,2168,5
104215,2172,8
104215,2178,8
104215,2182,10
104219,2168,6
104219,2172,7
104219,2178,48
104219,2182,12
104222,2168,8
104222,2172,40
104222,2182,3
104226,2175,2
104237,2175,143
104240,2168,805
104240,2172,322
104240,2178,482
104240,2182,599
104241,2168,872
104241,2172,897
104241,2178,849
104241,2182,763
104266,2168,19
104266,2178,13
104267,2168,24
104267,2172,13
104267,2175,1
104267,2178,13
104267,2182,13
104268,2168,1308
104268,2172,1080
104268,2175,326
104268,2178,1061
104268,2182,717
104272,2168,112
104272,2182,164
104274,2168,1131
104274,2172,2118
104274,2175,470
104274,2178,1247
104274,2182,1781
104275,2168,1741
104275,2172,1893
104275,2178,1247
104275,2182,2156
104276,2168,1929
104276,2172,1126
104276,2178,893
104276,2182,1308
104277,2172,379
104277,2178,316
104277,2182,631
104279,2168,2585
104279,2178,2037
104280,2168,1020
104280,2175,553
104280,2178,574
104280,2182,42
104281,2168,4304
104281,2172,2701
104281,2178,2855
104281,2182,2239
104283,2172,161
104283,2182,274
104284,2168,316
104284,2178,250
104285,2168,652
104285,2172,726
104285,2182,820
104286,2168,2911
104286,2172,2634
104286,2178,1627
104286,2182,2225
104287,2168,4060
104287,2172,2963
104287,2178,3341
104287,2182,4206
104288,2168,2172
104288,2172,3184
104288,2178,1511
104288,2182,1571
104291,2168,881
104291,2172,381
104291,2178,983
104291,2182,659
104292,2168,597
104292,2172,789
104292,2178,593
104292,2182,727
104293,2168,233
104293,2172,950
104293,2175,170
104293,2178,888
104293,2182,899
104294,2168,1247
104294,2172,2052
104294,2178,2236
104294,2182,2032
104295,2168,96
104295,2172,102
104295,2175,19
104295,2178,114
104295,2182,166
104297,2168,246
104297,2172,272
104297,2178,118
104297,2182,47
104298,2172,19
104299,2172,37
104299,2182,38
104308,2168,133
104308,2172,171
104308,2178,112
104308,2182,140
104309,2178,180
104311,2178,135
104312,2168,68
104314,2168,68
104314,2182,105
104321,2172,17
104323,2172,426
104324,2182,239
104327,2172,88
104329,2168,111
104329,2178,113
104331,2168,36
104339,2168,90
104339,2172,81
104339,2182,66
104340,2172,112
104344,2168,365
104344,2172,180
104344,2178,135
104344,2182,158
104349,2168,1958
104349,2172,1571
104349,2178,1317
104349,2182,1205
104373,2168,1349
104373,2172,1055
104373,2178,2396
104373,2182,1324
104374,2175,43
104375,2168,15
104375,2172,12
104375,2178,178
104375,2182,28
104376,2168,380
104376,2172,302
104376,2175,24
104376,2178,387
104376,2182,372
104384,2168,259
104384,2172,184
104384,2178,254
104384,2182,105
104385,2178,107
104412,2168,202
104412,2172,245
104412,2175,3
104412,2178,256
104412,2182,138
104413,2168,41
104413,2172,14
104413,2178,15
104413,2182,29
104414,2168,86
104414,2172,48
104414,2178,86
104414,2182,45
104415,2168,8
104415,2172,16
104415,2178,2
104415,2182,9
104424,2168,7521
104424,2172,5568
104424,2175,1749
104424,2178,6362
104424,2182,3805
104426,2168,2868
104426,2172,5174
104426,2178,2509
104426,2182,4578
104427,2175,1328
104428,2168,2094
104428,2172,2378
104428,2175,1134
104428,2178,2379
104428,2182,1840
104433,2168,2568
104433,2172,2713
104433,2175,1965
104433,2178,2329
104433,2182,1794
104439,2168,98
104439,2172,121
104439,2178,121
104439,2182,102
104441,2168,49
104441,2172,72
104441,2178,60
104441,2182,57
104442,2168,8
104442,2172,2
104443,2168,143
104443,2172,191
104443,2178,181
104443,2182,154
104444,2168,153
104444,2172,206
104444,2178,187
104444,2182,133
104445,2168,80
104445,2172,91
104445,2178,85
104445,2182,61
104446,2168,213
104446,2172,217
104446,2178,246
104446,2182,171
104449,2168,320
104449,2172,684
104449,2175,24
104449,2178,294
104449,2182,160
104450,2168,427
104451,2172,3
104451,2178,2
104454,2168,1
104454,2182,3
104455,2172,1
104531,2172,64
104531,2182,55
104532,2168,71
104533,2168,45
104533,2172,29
104533,2178,1
104534,2168,157
104534,2172,5
104534,2178,2
104534,2182,1
104535,2175,117
104536,2175,205
104537,2168,16
104537,2178,9
104538,2172,4
104538,2182,2
104539,2168,5
104540,2172,5
104541,2178,9
104542,2182,8
104543,2168,5
104544,2172,2
104549,2168,4
104549,2178,6
104550,2172,3
104550,2182,12
104555,2178,5
104555,2182,3
104557,2168,739
104557,2175,111
104557,2178,620
104563,2168,335
104563,2178,240
104564,2172,418
104564,2182,597
104565,2172,545
104565,2175,90
104565,2182,347
104567,2172,95
104567,2182,119
104568,2182,248
104570,2172,556
104570,2175,101
104570,2182,422
104571,2168,751
104571,2178,634
104572,2172,173
104572,2182,203
104574,2168,499
104574,2178,433
104575,2172,38
104575,2182,55
104576,2172,140
104576,2178,124
104576,2182,109
104583,2178,22
104584,2168,27
104584,2172,44
104584,2178,50
104584,2182,13
104585,2175,9
104586,2168,98
104586,2178,115
104588,2168,61
104588,2178,116
104589,2172,72
104589,2182,128
104590,2168,52
104590,2182,102
104595,2172,172
104595,2182,213
104599,2168,108
104599,2178,2
104601,2172,125
104601,2182,175
104602,2172,87
104602,2182,94
104608,2172,33
104612,2168,35
104612,2178,30
104616,2168,99
104616,2178,98
104624,2172,34
104626,2172,138
104626,2178,125
104628,2168,25
104628,2178,69
104629,2168,22
104629,2178,3
104629,2182,84
104637,2172,36
104637,2182,61
104638,2182,97
104641,2172,23
104641,2182,124
104643,2172,44
104643,2182,104
104644,2168,157
104644,2178,244
104648,2172,112
104657,2182,28
104665,2172,35
104667,2168,8
104667,2172,15
104667,2178,25
104667,2182,19
104671,2178,75
104672,2168,100
104672,2172,277
104672,2178,97
104672,2182,656
104673,2172,5
104673,2182,21
104680,2168,9
104680,2172,10
104680,2178,4
104680,2182,3
104681,2168,16
104681,2172,11
104681,2178,6
104681,2182,7
104682,2168,8
104682,2172,25
104682,2178,53
104682,2182,15
104683,2168,67
104683,2172,51
104683,2178,39
104683,2182,55
104685,2178,13
104713,2168,5
104713,2172,1
104713,2178,7
104713,2182,6
104716,2168,22
104716,2172,48
104716,2178,5
104716,2182,18
104719,2175,16
104725,2168,14
104725,2178,6
104726,2182,8
104727,2168,27
104727,2178,11
104728,2172,10
104728,2182,7
104729,2168,29
104729,2178,33
104730,2172,12
104730,2182,11
104731,2168,10
104731,2172,131
104731,2175,284
104731,2178,254
104731,2182,188
104732,2168,8
104732,2172,160
104732,2175,216
104732,2178,178
104732,2182,201
104733,2168,126
104733,2172,236
104733,2175,297
104733,2178,153
104733,2182,255
104734,2168,233
104734,2172,268
104734,2175,1103
104734,2178,289
104734,2182,219
104735,2168,134
104735,2172,164
104735,2175,555
104735,2178,144
104735,2182,143
104736,2168,51
104736,2172,86
104736,2175,57
104736,2178,141
104736,2182,135
104737,2168,29
104737,2172,43
104737,2175,441
104737,2178,50
104737,2182,46
104738,2168,108
104738,2172,96
104738,2175,1412
104738,2178,220
104738,2182,324
104739,2168,56
104739,2172,53
104739,2175,446
104739,2178,65
104739,2182,88
104740,2168,78
104740,2172,74
104740,2175,683
104740,2178,126
104740,2182,106
104741,2168,179
104741,2172,45
104741,2175,717
104741,2178,140
104741,2182,99
104743,2168,212
104743,2178,194
104746,2178,22
104755,2168,75
104755,2172,10
104755,2178,83
104755,2182,68
104756,2168,3
104756,2178,2
104756,2182,5
104760,2168,20
104760,2178,8
104763,2168,12
104763,2178,2
104766,2182,10
104775,2172,29
104775,2182,24
104784,2168,7
104784,2178,6
104785,2168,3
104785,2172,20
104785,2178,4
104785,2182,5
104786,2168,7
104786,2172,10
104786,2175,1
104786,2178,3
104786,2182,4
104790,2168,2
104790,2172,2
104790,2178,2
104790,2182,2
104792,2168,91
104792,2172,2
104792,2178,108
104792,2182,7
104793,2175,2
104795,2168,299
104795,2172,351
104795,2175,92
104795,2178,229
104795,2182,238
104798,2172,21
104798,2182,28
104800,2168,34
104800,2178,76
104801,2172,61
104801,2182,45
104802,2172,45
104802,2182,45
104803,2168,41
104803,2178,63
104805,2172,53
104805,2182,58
104807,2172,47
104807,2182,58
104808,2168,59
104808,2172,72
104808,2178,63
104808,2182,51
104810,2168,52
104811,2168,2
104811,2172,16
104811,2182,4
104817,2168,116
104817,2178,107
104818,2168,2
104821,2172,18
104825,2172,16
104825,2182,8
105042,2168,36
105042,2178,30
105042,2182,56
105044,2172,19
105044,2182,9
105046,2168,8
105046,2178,9
105050,2172,15
105061,2172,109
105064,2168,279
105064,2178,189
105072,2168,3
105075,2172,22
105075,2182,15
105081,2168,8
105081,2172,3
105086,2168,1
105112,2182,99
105116,2172,858
105116,2175,100
105116,2182,586
105121,2172,355
105122,2172,513
105125,2175,39
105126,2172,76
105126,2182,312
105129,2168,9
105131,2178,23
105131,2182,12
105162,2182,138
105168,2168,2999
105168,2172,1883
105168,2175,630
105168,2178,2130
105168,2182,2056
105169,2168,4264
105169,2172,3316
105169,2175,604
105169,2178,3612
105169,2182,3921
105170,2168,2952
105170,2172,4496
105170,2175,520
105170,2178,1934
105170,2182,2566
105171,2168,951
105171,2172,987
105171,2178,1101
105171,2182,959
105172,2168,545
105172,2172,835
105172,2178,721
105172,2182,760
105175,2168,708
105175,2175,107
105175,2178,816
105183,2172,677
105183,2182,804
105185,2168,1111
105185,2172,728
105185,2178,7
105185,2182,1042
105186,2168,3017
105186,2175,249
105186,2178,1689
105187,2168,627
105187,2172,869
105187,2175,88
105187,2178,795
105187,2182,917
105193,2168,801
105193,2172,509
105193,2178,626
105193,2182,390
105195,2182,963
105196,2168,2217
105196,2172,1814
105196,2175,224
105196,2178,1463
105196,2182,1508
105198,2172,1683
105198,2182,1112
105199,2168,1425
105199,2172,1380
105199,2175,346
105199,2178,965
105199,2182,933
105200,2168,719
105200,2172,670
105200,2178,379
105200,2182,375
105201,2172,660
105201,2175,85
105202,2182,413
105204,2182,109
105205,2168,610
105205,2172,7
105205,2182,468
105207,2172,665
105207,2182,394
105209,2168,806
105209,2172,5
105209,2178,706
105213,2172,467
105213,2182,416
105215,2172,298
105215,2178,459
105215,2182,280
105218,2168,880
105218,2175,107
105218,2178,702
105219,2172,3
105221,2168,258
105221,2172,243
105221,2178,254
105221,2182,191
105222,2168,171
105222,2172,2
105223,2168,16
105223,2172,21
105223,2175,63
105223,2178,8
105223,2182,12
105224,2168,23
105224,2172,15
105224,2178,5
105224,2182,38
105225,2168,75
105225,2172,79
105225,2175,8
105225,2178,15
105225,2182,6
105226,2172,1233
105226,2182,2168
105230,2168,330
105230,2178,135
105231,2172,110
105231,2182,88
105233,2168,168
105233,2178,108
105234,2172,47
105234,2182,45
105237,2168,30
105237,2178,57
105239,2172,19
105239,2182,27
105242,2168,10
105242,2172,12
105242,2178,16
105242,2182,13
105246,2172,42
105246,2182,55
105247,2172,8
105247,2182,7
105248,2168,14
105250,2168,18
105250,2172,13
105250,2178,13
105250,2182,12
105251,2168,37
105251,2178,37
105252,2172,10
105252,2182,19
105254,2168,21
105254,2172,25
105254,2178,24
105254,2182,36
105255,2168,17
105255,2172,23
105255,2178,20
105255,2182,12
105256,2168,47
105256,2172,30
105256,2178,37
105256,2182,54
105257,2168,23
105257,2178,62
105258,2172,39
105258,2182,33
105261,2172,85
105261,2182,38
105262,2168,27
105262,2178,23
105263,2172,22
105263,2182,15
105264,2168,23
105264,2172,18
105264,2178,20
105264,2182,14
105267,2168,38
105267,2178,28
105268,2172,62
105268,2182,60
105270,2168,29
105270,2172,23
105270,2178,31
105270,2182,45
105272,2172,43
105272,2182,27
105273,2168,20
105273,2172,15
105273,2178,46
105273,2182,32
105274,2168,14
105275,2172,19
105275,2182,22
105278,2168,6
105278,2172,3
105278,2178,19
105278,2182,16
105281,2168,112
105281,2178,93
105282,2172,70
105282,2182,93
105283,2172,21
105283,2182,15
105284,2168,35
105284,2178,16
105285,2168,7
105285,2172,4
105285,2178,13
105285,2182,7
105287,2168,72
105287,2178,72
105288,2168,64
105288,2178,26
105288,2182,34
105291,2168,32
105291,2172,38
105291,2178,38
105291,2182,42
105296,2168,6
105296,2178,6
105301,2172,50
105301,2182,84
105302,2172,22
105304,2168,32
105304,2172,31
105304,2178,40
105304,2182,46
105308,2168,17
105308,2178,29
105309,2168,24
105309,2178,21
105310,2172,23
105310,2182,19
105311,2172,43
105311,2182,12
105312,2168,8
105312,2172,2
105312,2178,19
105312,2182,17
105314,2168,11
105314,2172,10
105314,2178,21
105314,2182,15
105315,2168,108
105315,2172,17
105315,2178,205
105315,2182,54
105317,2168,5
105317,2172,43
105317,2178,1
105318,2168,40
105318,2172,60
105318,2178,18
105318,2182,26
105320,2168,47
105320,2172,44
105320,2178,32
105320,2182,21
105321,2168,80
105321,2178,67
105321,2182,84
105322,2168,3
105322,2172,7
105322,2178,3
105322,2182,5
105324,2172,146
105324,2182,110
105326,2168,31
105326,2178,15
105328,2168,115
105328,2178,95
105330,2168,28
105330,2172,95
105330,2178,13
105330,2182,31
105332,2175,296
105341,2175,170
105342,2175,6
105343,2175,2
105539,2172,134
105539,2182,160
105545,2168,310
105545,2172,246
105545,2175,146
105545,2178,270
105545,2182,239
105547,2168,385
105547,2172,253
105547,2178,494
105547,2182,328
105550,2168,476
105550,2172,379
105550,2178,240
105550,2182,345
105555,2175,21
105557,2168,96
105557,2178,51
105558,2172,45
105558,2182,44
105559,2168,7
105566,2172,602
105567,2172,430
105567,2182,392
105574,2168,145
105574,2178,125
105575,2172,69
105575,2182,67
105600,2168,101
105600,2172,101
105600,2178,47
105606,2168,411
105606,2172,411
105606,2175,83
105606,2178,271
105606,2182,409
